assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,7,215,0,0,4,0.42,221632,None,,0,0,5,-5,64.3,188,51,None,,1,2,0.0,0.0,0,0.56,0.06,1.34,0.14,0.78,18.27,1.92,0.08,Cristian,2.0,165,57,11,1.16,2,41.1,97,22,511,False,278.4,31,8,855,Suspended until 07 Dec,2023-11-06T23:30:09.651871Z,50,198,26,1,0,None,0,,221632.jpg,4.0,63,14,1,0,0.0,Romero,12.0,31,10,False,None,11,1.16,s,18,6,67.0,165,32,44,2168812,766,1271736,177804,0.4,8.8,Romero,2
0,0,9,0,0,0,0.0,173904,None,,0,0,-1,1,5.0,380,139,None,,0,2,0.0,0.0,0,0.03,0.04,0.15,0.18,0.12,2.02,2.39,0.14,Davinson,0.0,521,206,2,2.37,0,2.6,413,146,512,False,17.0,382,143,76,Permanent transfer to Galatasaray,2023-09-07T15:50:57.233998Z,44,498,101,0,0,None,0,,173904.jpg,0.0,596,223,0,0,0.0,Sánchez,0.1,434,168,False,None,0,0.0,u,18,6,4.0,385,139,0,2363,0,14292,85,0.0,0.0,Sánchez,1
2,2,171,None,None,4,0.43,482442,None,,0,0,1,-1,190.9,50,39,None,,0,3,3.0,3.0,3,0.86,0.09,2.59,0.28,1.73,11.48,1.25,0.19,Pape Matar,3.0,95,47,7,0.76,1,57.4,49,34,513,False,191.6,106,40,829,,None,46,349,222,0,0,None,0,,482442.jpg,3.0,134,57,0,0,0.0,Sarr,3.4,99,27,False,None,11,1.19,a,18,6,189.0,48,30,36,544752,12774,335064,10037,0.7,7.8,Sarr,3
0,0,0,0,0,0,0,184349,None,,0,0,-1,1,0.0,574,226,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ryan,0.0,523,207,0,0,0,0.0,591,226,514,False,0.0,584,226,0,Hamstring injury - Unknown return date,2023-07-12T00:30:03.648310Z,44,500,102,0,0,None,0,,184349.jpg,0.0,597,224,0,0,0,Sessegnon,0.0,693,233,False,None,0,0,i,18,6,0.0,560,224,0,511,14,887,19,0.0,0.0,Sessegnon,0
0,0,34,None,None,0,0.0,209042,None,,0,0,-4,4,24.2,316,163,None,,0,3,0.5,0.5,0,0.02,0.01,0.02,0.01,0.00,5.39,2.8,0.0,Oliver,0.5,312,150,6,3.12,0,4.6,382,176,515,False,19.0,379,168,173,,None,46,340,220,0,0,None,0,,209042.jpg,1.0,400,188,0,0,0.0,Skipp,0.1,419,134,False,None,1,0.52,a,18,6,6.0,373,189,7,5630,210,20193,249,0.1,1.5,Skipp,1
1,11,253,100,100,4,0.37,85971,None,,0,0,7,-7,251.5,29,23,3,,2,3,7.0,7.0,2,2.12,0.2,6.67,0.62,4.55,16.58,1.53,0.42,Son,7.0,9,5,14,1.29,8,98.7,9,7,516,True,356.8,8,3,976,,2023-09-29T13:30:09.441382Z,97,5,3,0,0,1,0,,85971.jpg,6.8,3,2,0,0,0.0,Heung-min,40.4,6,3,False,None,12,1.11,a,18,6,381.0,10,5,82,4430972,71804,1083342,124126,0.7,8.5,Son,0
0,0,0,0,0,0,0,232859,None,,0,0,0,0,0.0,496,183,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Djed,0.0,425,146,0,0,0,0.0,518,185,517,False,0.0,511,185,0,Season-long loan to Leeds United,2023-08-31T08:53:56.855071Z,40,653,184,0,0,None,0,,232859.jpg,0.0,522,181,0,0,0,Spence,0.2,299,115,False,None,0,0,u,18,6,0.0,472,174,0,6594,0,42794,336,0.0,0.0,Spence,0
0,0,0,0,0,0,0,199584,None,,0,0,0,0,0.0,487,178,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Japhet,0.0,414,139,0,0,0,0.0,509,180,518,False,0.0,502,180,0,Season-long loan to Augsburg,2023-09-01T15:33:02.832710Z,40,642,177,0,0,None,0,,199584.jpg,0.0,513,176,0,0,0,Tanganga,0.4,262,102,False,None,0,0,u,18,6,0.0,463,169,0,11423,0,61228,558,0.0,0.0,Tanganga,0
2,4,137,75,0,3,0.35,487053,None,,0,0,3,-3,104.2,125,23,None,,1,2,-0.6,0.0,0,0.82,0.09,1.06,0.12,0.24,17.38,2.0,0.03,Destiny,-0.8,743,241,12,1.38,0,35.3,122,32,519,False,163.0,129,44,782,Muscle injury - 75% chance of playing,2023-11-14T11:30:10.284463Z,48,308,36,0,0,None,0,,487053.jpg,2.9,146,50,1,0,0.0,Udogie,10.3,37,12,False,None,10,1.15,d,18,6,86.0,134,17,29,2338210,7305,1606493,35778,-0.2,6.0,Udogie,3
0,5,251,None,None,4,0.33,184254,None,,0,0,2,-2,0.0,723,84,None,,1,1,2.8,2.8,1,0.00,0.0,0.00,0.0,0.00,18.71,1.56,0.0,Guglielmo,2.8,109,11,15,1.25,0,33.2,144,8,520,False,332.4,17,8,1080,,None,52,157,4,0,0,None,0,,184254.jpg,3.9,68,7,0,39,3.25,Vicario,8.1,48,8,False,None,12,1.0,a,18,6,0.0,720,83,47,950879,14550,342051,20288,0.5,9.0,Vicario,2
0,0,0,0,0,0,0,175941,None,,0,0,-1,1,0.0,448,19,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alfie,0.0,372,34,0,0,0,0.0,471,36,521,False,0.0,465,36,0,Ankle injury - Unknown return date,2023-08-11T16:00:08.892883Z,39,725,78,0,0,None,0,,175941.jpg,0.0,476,36,0,0,0,Whiteman,0.2,305,45,False,None,0,0,i,18,6,0.0,423,12,0,11005,1168,16230,545,0.0,0.0,Whiteman,0
2,2,53,0,0,0,0.0,235674,None,,-1,1,-4,4,144.3,76,56,None,,1,3,0.0,0.0,0,0.75,0.34,1.16,0.53,0.41,1.79,0.82,0.19,Manor,0.0,698,298,2,0.92,0,28.0,185,91,583,False,73.4,264,107,196,Knee injury - Expected back 09 Dec,2023-10-06T15:30:09.250334Z,51,165,102,0,0,None,0,,235674.jpg,2.8,157,68,0,0,0.0,Solomon,0.1,426,137,False,None,2,0.92,i,18,6,61.0,178,103,14,18779,20,27541,231,0.0,2.7,Solomon,1
0,4,227,0,0,4,0.38,491279,None,,-1,1,1,-1,14.0,351,123,None,,1,2,0.0,0.0,0,0.11,0.01,0.46,0.04,0.35,13.62,1.3,0.03,Micky,2.2,145,50,10,0.95,1,25.4,204,61,639,False,206.6,93,33,945,Hamstring injury - Expected back 14 Jan,2023-11-06T23:30:09.875820Z,46,350,50,0,0,None,0,,491279.jpg,3.9,67,15,0,0,0.0,van de Ven,3.2,102,43,False,None,11,1.05,i,18,6,32.0,250,75,43,729223,520,465302,92624,0.5,9.3,Van de Ven,1
0,0,0,0,0,0,0,490145,None,,0,0,0,0,0.0,651,72,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dane,0.0,606,63,0,0,0,0.0,662,72,640,False,0.0,656,70,0,Season-long loan to  Ipswich Town,2023-09-01T07:25:42.681391Z,45,431,77,0,0,None,0,,490145.jpg,0.0,665,74,0,0,0,Scarlett,0.1,356,56,False,None,0,0,u,18,6,0.0,642,72,0,7772,0,28776,167,0.0,0.0,Scarlett,0
0,0,2,None,None,0,0.0,536908,None,,0,0,-1,1,0.6,416,53,None,,0,4,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.89,8.01,0.0,Alejo,0.2,357,45,0,0.0,0,0.0,728,87,641,False,0.0,728,87,10,,None,54,128,35,0,0,None,0,,536908.jpg,0.7,456,59,0,0,0.0,Véliz,0.1,462,70,False,None,0,0.0,a,18,6,0.0,726,87,2,6595,267,9055,303,0.0,0.4,Veliz,1
0,0,0,None,None,0,0,548308,None,,0,0,0,0,0.0,538,210,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ashley,0.0,471,177,0,0,0,0.0,560,212,702,False,0.0,554,213,0,,None,40,705,221,0,0,None,0,,548308.jpg,0.0,565,209,0,0,0,Phillips,0.1,402,157,False,None,0,0,a,18,6,0.0,516,203,0,10393,484,5260,412,0.0,0.0,Phillips,0
0,0,0,None,None,0,0,513588,None,,0,0,0,0,0.0,660,75,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jamie,0.0,616,66,0,0,0,0.0,671,75,722,False,0.0,665,73,0,,None,45,441,80,0,0,None,0,,513588.jpg,0.0,674,77,0,0,0,Donley,0.0,534,74,False,None,0,0,a,18,6,0.0,651,75,0,4142,416,1914,315,0.0,0.0,Donley,0
0,0,0,None,None,0,0,519321,None,,0,0,0,0,0.0,533,205,None,,0,2,1.3,1.3,0,0.00,0,0.00,0,0.00,0.00,0,0,Alfie,0.0,466,172,0,0,0,0.0,555,207,740,False,0.0,549,208,0,,None,40,700,216,0,0,None,0,,519321.jpg,0.0,560,204,0,0,0,Dorrington,0.0,725,240,False,None,0,0,a,18,6,0.0,511,198,0,130,130,7,7,0.0,0.0,Dorrington,0
0,0,136,100,100,1,0.09,210494,None,,0,0,0,0,25.2,311,108,None,,0,2,1.5,1.0,1,0.10,0.01,0.97,0.09,0.87,21.06,1.96,0.08,Nayef,1.0,248,83,21,1.96,1,35.6,119,31,522,False,253.0,45,13,966,,2023-08-20T22:00:06.978879Z,45,382,71,0,0,None,0,,210494.jpg,2.0,237,78,1,0,0.0,Aguerd,0.9,187,73,False,None,11,1.02,a,19,21,78.0,145,19,22,79715,4128,63578,2113,0.2,4.9,N.Aguerd,0
2,4,116,100,100,4,0.44,57531,None,,0,0,-2,2,86.9,152,17,None,,1,4,2.7,2.2,1,1.17,0.13,2.91,0.32,1.74,16.52,1.83,0.19,Michail,2.2,148,18,13,1.44,2,36.4,114,20,523,False,142.8,158,18,812,,2023-10-05T08:30:09.332489Z,58,70,23,0,0,None,0,,57531.jpg,3.2,119,19,0,0,0.0,Antonio,3.5,98,18,False,None,11,1.22,a,19,21,138.0,79,28,38,657330,9883,609074,15144,0.4,6.6,Antonio,2
0,2,217,None,None,1,0.08,84182,None,,0,0,3,-3,0.0,546,63,None,,0,1,2.3,1.8,2,0.00,0.0,0.00,0.0,0.00,22.40,1.87,0.0,Alphonse,1.8,177,16,22,1.83,0,33.7,136,6,524,False,336.6,16,7,1080,,None,43,566,30,0,0,None,1,,84182.jpg,3.3,106,12,0,44,3.67,Areola,37.3,7,1,False,None,12,1.0,a,19,21,0.0,527,57,40,1985726,29374,454801,15754,0.4,9.3,Areola,0
1,0,52,None,None,1,0.21,172841,None,,0,0,-3,3,138.0,83,60,2,,0,3,1.0,0.5,0,0.75,0.16,1.26,0.27,0.51,8.18,1.71,0.11,Saïd,0.5,321,157,7,1.47,0,32.9,146,76,525,False,59.6,286,118,430,,None,57,84,52,0,0,2,0,,172841.jpg,1.8,277,124,0,0,0.0,Benrahma,0.5,243,77,False,None,4,0.84,a,19,21,132.0,87,55,16,28714,468,79857,1098,0.1,2.8,Benrahma,1
1,8,227,75,100,1,0.08,178186,2,,1,-1,7,-7,134.0,86,61,None,,1,3,5.0,6.2,8,1.34,0.11,6.41,0.53,5.07,22.36,1.86,0.42,Jarrod,6.2,18,10,22,1.83,8,99.3,8,6,526,True,381.0,5,2,1080,Knee injury - 75% chance of playing,2023-11-19T22:30:09.052587Z,77,17,10,0,0,4,0,,178186.jpg,6.2,7,5,0,0,0.0,Bowen,30.1,12,5,False,None,12,1.0,d,19,21,478.0,4,2,75,3524168,282118,1032838,26530,0.8,9.7,Bowen,1
0,0,2,None,None,0,0.0,149519,None,,-1,1,-3,3,0.0,722,312,None,,0,3,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Maxwel,0.0,701,300,0,0.0,0,0.2,455,215,527,False,2.2,439,205,1,,None,52,154,96,0,0,None,0,,149519.jpg,1.0,428,211,0,0,0.0,Cornet,0.1,499,172,False,None,0,0.0,a,19,21,0.0,719,311,1,1330,51,5352,111,0.0,0.2,Cornet,0
4,4,213,100,100,1,0.08,164555,None,,0,0,1,-1,200.2,48,9,None,,1,2,1.3,0.8,0,1.04,0.09,1.06,0.09,0.02,22.40,1.87,0.0,Vladimír,0.8,267,87,22,1.84,0,50.4,67,10,528,False,286.2,30,7,1076,,2023-10-25T22:30:08.995754Z,46,338,43,0,0,None,0,,164555.jpg,3.0,133,44,0,0,0.0,Coufal,3.5,96,39,False,None,12,1.0,a,19,21,18.0,300,98,36,467887,21437,152620,9814,0.2,7.8,Coufal,1
0,0,0,None,None,0,0,222017,None,,0,0,-1,1,0.0,580,224,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Conor,0.0,532,189,0,0,0,0.0,596,228,529,False,0.0,589,223,0,,None,44,517,288,0,0,None,0,,222017.jpg,0.0,602,232,0,0,0,Coventry,0.1,423,136,False,None,0,0,a,19,21,0.0,566,218,0,5675,151,7910,210,0.0,0.0,Coventry,0
0,0,21,100,100,0,0.0,55459,3,,0,0,-3,3,20.8,323,113,None,,0,2,1.3,0.8,1,0.15,0.16,0.15,0.16,0.00,0.79,0.84,0.0,Aaron,0.8,265,85,1,1.06,0,3.1,402,142,530,False,10.0,402,148,85,,2023-09-22T11:30:08.275824Z,42,607,157,0,0,None,0,,55459.jpg,1.5,299,98,0,0,0.0,Cresswell,0.3,270,105,False,None,1,1.06,a,19,21,0.0,523,208,3,12715,746,73177,530,0.2,0.7,Cresswell,0
0,0,0,0,0,0,0,220585,None,,0,0,0,0,0.0,717,308,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Flynn,0.0,691,294,0,0,0,0.0,719,309,531,False,0.0,719,309,0,Season-long loan to Southampton,2023-08-23T08:39:25.105821Z,50,197,122,0,0,None,0,,220585.jpg,0.0,719,309,0,0,0,Downes,0.0,659,265,False,None,0,0,u,19,21,0.0,714,307,0,126,0,1942,10,0.0,0.0,Downes,0
2,2,144,100,100,1,0.09,109533,None,,0,0,0,0,137.8,84,18,None,,0,2,0.5,0.0,1,1.31,0.12,1.59,0.15,0.28,21.58,1.96,0.03,Emerson,0.0,561,221,21,1.91,0,35.7,118,30,532,False,171.8,125,43,990,,2023-10-22T21:00:08.515376Z,45,362,59,0,0,None,0,,109533.jpg,1.9,252,83,0,0,0.0,Palmieri dos Santos,0.7,205,79,False,None,11,1.0,a,19,21,47.0,203,49,21,89581,3055,71600,1112,0.0,4.7,Emerson,6
0,0,0,100,100,0,0,37096,None,,0,0,-3,3,0.0,544,61,None,,0,1,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lukasz,0.0,477,75,0,0,0,0.0,565,76,533,False,0.0,559,76,0,,2023-10-27T13:30:09.169653Z,42,606,33,0,0,None,0,,37096.jpg,0.0,571,76,0,0,0,Fabianski,1.4,152,20,False,None,0,0,a,19,21,0.0,522,54,0,24900,775,183293,1803,0.0,0.0,Fabianski,0
0,0,34,None,None,0,0.0,217593,None,,0,0,-3,3,39.2,261,143,None,,0,3,1.0,0.5,0,0.14,0.08,0.43,0.24,0.29,3.31,1.77,0.16,Pablo,0.5,314,152,4,2.14,0,12.4,308,138,534,False,26.0,363,161,168,,None,47,323,211,0,0,None,0,,217593.jpg,1.1,357,169,0,0,0.0,Fornals Malla,0.1,493,169,False,None,1,0.54,a,19,21,58.0,187,107,9,2812,69,8231,151,0.1,1.9,P.Fornals,0
0,0,17,None,None,0,0.0,84939,None,,0,0,-4,4,0.7,414,51,None,,0,4,1.0,0.5,0,0.01,0.01,0.13,0.17,0.12,2.67,3.53,0.16,Danny,0.5,320,38,4,5.29,0,2.7,412,50,535,False,11.4,398,46,68,,None,56,88,28,0,0,None,0,,84939.jpg,0.9,442,56,0,0,0.0,Ings,0.7,204,31,False,None,0,0.0,a,19,21,15.0,323,51,7,26578,1275,147359,1705,0.1,1.2,Ings,1
0,0,0,100,100,0,0,222018,None,,0,0,-1,1,0.0,581,229,None,,0,2,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,533,214,0,0,0,0.0,597,229,536,False,0.0,590,229,0,,2023-10-05T08:30:09.363808Z,44,518,113,0,0,None,0,,222018.jpg,0.0,603,227,0,0,0,Johnson,0.1,472,184,False,None,0,0,a,19,21,0.0,567,227,0,1698,130,5166,85,0.0,0.0,Johnson,0
0,0,6,None,None,0,0.0,201057,None,,0,0,-2,2,0.7,412,152,None,,0,2,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,0.45,2.25,0.0,Thilo,0.0,494,196,1,5.0,0,0.9,435,155,537,False,8.4,413,152,18,,None,43,584,143,0,0,None,0,,201057.jpg,0.7,452,149,0,0,0.0,Kehrer,0.1,391,148,False,None,0,0.0,a,19,21,0.0,536,216,2,3537,87,10112,163,0.0,0.5,Kehrer,1
0,0,0,None,None,0,0,487837,None,,0,0,-2,2,0.0,558,57,None,,0,4,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Divin,0.0,504,46,0,0,0,0.0,575,56,538,False,0.0,569,54,0,,None,43,602,95,0,0,None,0,,487837.jpg,0.0,581,60,0,0,0,Mubama,6.8,60,11,False,None,0,0,a,19,21,0.0,542,56,0,484519,14457,893201,14829,0.0,0.0,Mubama,0
1,3,153,100,100,2,0.18,224024,None,,0,0,0,0,239.9,33,26,None,,0,3,3.5,3.0,9,1.71,0.16,4.15,0.39,2.44,19.75,1.82,0.23,Lucas,3.0,104,51,17,1.57,2,56.9,50,35,539,False,210.4,85,32,975,,2023-10-29T22:00:11.189331Z,60,66,41,0,0,3,0,,224024.jpg,3.2,120,52,0,0,0.0,Tolentino Coelho de Lima,1.6,143,43,False,None,11,1.02,a,19,21,118.0,104,64,35,157780,11116,190171,2181,0.5,5.8,L.Paquetá,5
0,0,0,0,0,0,0,195899,None,,0,0,0,0,0.0,737,91,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Gianluca,0.0,726,88,0,0,0,0.0,737,91,541,False,0.0,737,91,0,Permanent transfer to Atalanta BC,2023-08-09T08:38:29.554289Z,60,65,21,0,0,None,0,,195899.jpg,0.0,736,91,0,0,0,Scamacca,0.0,599,83,False,None,0,0,u,19,21,0.0,737,91,0,0,0,4908,10,0.0,0.0,Scamacca,0
1,3,137,100,100,1,0.11,215439,None,,0,0,-1,1,81.7,161,104,None,,0,3,3.3,2.8,7,0.49,0.05,3.54,0.39,3.05,18.16,2.03,0.34,Tomáš,2.8,108,53,16,1.79,3,54.1,57,40,542,False,250.4,48,17,805,,2023-08-26T19:30:07.900929Z,49,250,160,0,0,None,0,,215439.jpg,3.6,91,43,0,0,0.0,Souček,1.3,158,51,False,None,10,1.12,a,19,21,210.0,39,23,40,172309,8275,156939,2982,0.6,8.2,Souček,2
0,0,0,0,0,0,0,180151,None,,0,0,0,0,0.0,616,245,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nikola,0.0,568,211,0,0,0,0.0,626,248,543,False,0.0,620,244,0,Permanent transfer to Torino,2023-08-10T13:50:57.779550Z,45,374,225,0,0,None,0,,180151.jpg,0.0,632,252,0,0,0,Vlašić,0.1,498,171,False,None,0,0,u,19,21,0.0,604,240,0,0,0,12959,79,0.0,0.0,Vlašić,0
0,4,168,100,50,1,0.09,103192,None,,0,0,0,0,15.4,340,120,None,,1,2,1.3,0.4,1,0.01,0.0,0.58,0.05,0.57,21.00,1.91,0.05,Kurt,0.8,266,86,19,1.73,1,32.1,155,42,544,False,233.2,64,19,990,,2023-11-02T11:00:08.964026Z,45,361,58,0,0,None,0,,103192.jpg,2.6,174,58,0,0,0.0,Zouma,1.8,134,55,False,None,11,1.0,a,19,21,73.0,154,25,29,225405,4763,163964,5404,0.2,6.4,Zouma,1
0,0,17,None,None,0,0.0,40669,None,,0,0,-1,1,0.1,429,155,None,,0,2,0.7,0.2,1,0.00,0.0,0.00,0.0,0.00,1.75,1.41,0.0,Angelo,0.2,354,113,1,0.8,0,3.1,403,143,577,False,30.8,346,133,112,,None,44,472,88,0,0,None,0,,40669.jpg,1.3,323,107,0,0,0.0,Ogbonna,0.1,408,160,False,None,1,0.8,a,19,21,0.0,545,219,4,3380,117,7264,127,0.0,0.9,Ogbonna,0
1,0,102,100,100,1,0.12,213999,None,,0,0,0,0,35.6,274,147,None,,0,3,2.5,2.0,2,0.12,0.01,0.55,0.06,0.43,15.72,1.87,0.05,Edson,2.0,164,74,15,1.78,0,21.2,233,112,642,False,142.2,159,62,758,,2023-10-29T22:00:11.382492Z,50,194,121,0,0,None,0,,213999.jpg,1.8,275,122,0,0,0.0,Álvarez Velázquez,0.1,355,111,False,None,9,1.07,a,19,21,35.0,242,129,18,14032,495,15830,372,0.4,3.6,Álvarez,5
0,0,0,None,None,0,0,447879,None,,0,0,0,0,0.0,509,48,None,,0,1,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joseph,0.0,440,63,0,0,0,0.0,531,64,647,False,0.0,524,64,0,,None,40,671,56,0,0,None,0,,447879.jpg,0.0,536,64,0,0,0,Anang,0.1,497,67,False,None,0,0,a,19,21,0.0,486,41,0,4391,121,2853,99,0.0,0.0,Anang,0
5,7,273,None,None,1,0.09,101178,1,,0,0,1,-1,406.6,6,5,1,,1,3,4.7,4.2,11,3.25,0.3,5.23,0.49,1.98,20.82,1.95,0.19,James,4.2,53,28,21,1.96,2,86.0,16,12,664,False,325.2,21,9,962,,None,61,60,37,0,0,None,0,,101178.jpg,4.9,24,15,0,0,0.0,Ward-Prowse,9.6,41,15,False,None,11,1.03,a,19,21,128.0,95,59,54,1872943,66249,1022578,15463,0.7,8.9,Ward-Prowse,1
0,0,1,100,100,0,0.0,233963,None,,0,0,0,0,0.5,419,153,None,,0,2,0.0,-0.5,0,0.00,0.0,0.03,0.03,0.03,1.45,1.43,0.03,Konstantinos,-0.5,742,240,3,2.97,0,1.4,430,153,676,False,8.0,416,153,91,,2023-08-25T14:00:09.803368Z,45,394,79,1,0,None,0,,233963.jpg,-0.5,743,241,0,0,0.0,Mavropanos,0.0,565,204,False,None,1,0.99,a,19,21,6.0,371,131,-1,2282,173,1353,119,-0.1,-0.2,Mavropanos,1
1,2,92,None,None,0,0.0,460842,None,,0,0,0,0,73.3,170,107,None,,1,3,4.0,3.5,1,0.40,0.1,1.16,0.29,0.76,6.22,1.53,0.19,Mohammed,3.5,76,42,12,2.96,2,26.8,195,96,689,False,108.4,211,83,365,,None,65,47,29,0,0,None,0,,460842.jpg,2.8,163,74,0,0,0.0,Kudus,1.4,149,47,False,None,3,0.74,a,19,21,87.0,132,81,25,182304,16455,51860,7130,0.5,3.8,Kudus,2
0,0,36,100,100,1,0.54,220394,2,,0,0,-1,1,26.8,302,159,4,,0,3,1.3,1.3,1,0.07,0.04,0.13,0.07,0.06,1.60,0.86,0.03,Tommy,1.3,219,103,2,1.08,0,7.6,355,160,351,False,42.6,323,139,167,,2023-09-23T21:30:07.230910Z,44,516,287,0,0,None,0,,220394.jpg,1.2,345,162,0,0,0.0,Doyle,0.1,490,167,False,None,1,0.54,a,20,39,7.0,366,186,7,6796,620,4515,258,0.3,1.6,Doyle,1
0,0,96,100,100,0,0.0,448514,4,,0,0,0,0,140.1,81,17,None,,0,2,0.7,0.7,1,0.82,0.08,1.95,0.2,1.13,13.71,1.42,0.12,Rayan,0.7,284,97,15,1.55,0,34.9,126,33,545,False,158.0,136,48,871,,2023-10-09T08:30:09.236703Z,45,409,82,0,0,None,0,,448514.jpg,1.0,387,135,0,0,0.0,Aït-Nouri,0.4,250,98,False,None,11,1.14,a,20,39,51.0,194,43,12,40414,3241,37487,1006,0.2,2.7,Aït-Nouri,4
0,0,0,None,None,0,0,79602,None,,0,0,-1,1,0.0,438,12,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Daniel,0.0,362,28,0,0,0,0.0,463,31,546,False,0.0,457,31,0,,None,39,714,71,0,0,None,0,,79602.jpg,0.0,468,31,0,0,0,Bentley,0.5,224,30,False,None,0,0,a,20,39,0.0,413,5,0,27593,3519,20418,990,0.0,0.0,Bentley,0
0,0,0,0,0,0,0,431960,None,,0,0,0,0,0.0,504,188,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bendegúz,0.0,434,152,0,0,0,0.0,526,190,547,False,0.0,519,190,0,Season-long loan to Servette,2023-09-02T08:44:59.758273Z,40,664,192,0,0,None,0,,431960.jpg,0.0,530,186,0,0,0,Bolla,0.5,238,92,False,None,0,0,u,20,39,0.0,480,179,0,11202,0,50296,665,0.0,0.0,Bolla,0
0,0,38,100,100,1,0.64,490721,None,,0,0,-1,1,37.5,266,81,None,,0,2,0.0,0.0,0,0.17,0.11,0.39,0.25,0.22,2.95,1.9,0.14,Hugo,0.0,554,217,3,1.93,0,8.4,344,122,548,False,30.8,347,134,140,,2023-10-06T16:00:10.747104Z,44,553,124,1,0,None,0,,490721.jpg,1.3,326,110,0,0,0.0,Bueno López,0.1,407,159,False,None,1,0.64,a,20,39,16.0,316,107,8,4838,88,11399,94,0.0,1.8,H.Bueno,0
0,0,0,0,0,0,0,510363,None,,0,0,0,0,0.0,659,271,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Francisco Jorge,0.0,615,240,0,0,0,0.0,670,274,549,False,0.0,664,270,0,Season long loan to Stoke City,2023-07-24T10:00:19.445389Z,45,440,256,0,0,None,0,,510363.jpg,0.0,673,277,0,0,0,Tomás Oliveira,0.0,703,291,False,None,0,0,u,20,39,0.0,650,266,0,0,0,700,4,0.0,0.0,Chiquinho,0
0,0,0,0,0,0,0,245923,None,,0,0,0,0,0.0,628,250,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,580,216,0,0,0,0.0,638,253,550,False,0.0,632,249,0,Season long loan to Plymouth Argyle,2023-08-09T08:37:41.375390Z,45,399,231,0,0,None,0,,245923.jpg,0.0,644,257,0,0,0,Cundle,0.0,658,264,False,None,0,0,u,20,39,0.0,617,245,0,0,0,1791,8,0.0,0.0,Cundle,0
0,0,165,0,None,1,0.08,60232,None,,0,0,0,0,50.9,224,62,None,,0,2,0.0,0.7,1,0.34,0.03,1.02,0.09,0.68,18.77,1.59,0.06,Craig,0.7,281,95,20,1.7,0,44.5,87,17,551,False,269.0,39,11,1060,Suspended until 02 Dec,2023-11-12T20:00:09.495873Z,45,355,54,0,0,None,0,,60232.jpg,1.4,315,104,0,0,0.0,Dawson,0.3,271,106,False,None,12,1.02,s,20,39,124.0,98,8,17,41190,376,34265,2654,0.2,3.8,Dawson,5
